LongURL,ShortURL,SubDomains,HTTPS,DomainRegLen,Favicon,NonStdPort,HTTPSDomainURL,LinksInScriptTags,InfoEmail,AbnormalURL,WebsiteForwarding,StatusBarCust,DisableRightClick,UsingPopupWindow,IframeRedirection,AgeofDomain,DNSRecording,WebsiteTraffic,GoogleIndex,class,url,SuspiciousKeyword,TLDIsSuspicious,BrandSpoof
0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,https://www.google.com,0,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,http://secure-account-update.tk,1,1,0
0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,https://www.amazon.co.uk,0,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,http://bank-login.xyz,1,1,0
0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,http://paypal.login.verify.com,1,0,1
0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,https://www.google.com,0,0,1
0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,http://secure-account-update.tk,1,1,0
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,https://www.amazon.co.uk,0,0,1
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,http://bank-login.xyz,1,1,0
0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,http://paypal.login.verify.com,1,0,1
0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,https://www.google.com,0,0,1
1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,http://secure-account-update.tk,1,1,0
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,https://www.amazon.co.uk,0,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,http://bank-login.xyz,1,1,0
0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,http://paypal.login.verify.com,1,0,1
0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,https://www.google.com,0,0,1
0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,http://secure-account-update.tk,1,1,0
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,https://www.amazon.co.uk,0,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,http://bank-login.xyz,1,1,0
0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,http://paypal.login.verify.com,1,0,1
0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,https://www.google.com,0,0,1
0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,http://secure-account-update.tk,1,1,0
0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,https://www.amazon.co.uk,0,0,1
1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,http://bank-login.xyz,1,1,0
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,http://paypal.login.verify.com,1,0,1
0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,https://www.google.com,0,0,1
0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,http://secure-account-update.tk,1,1,0
0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,https://www.amazon.co.uk,0,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,http://bank-login.xyz,1,1,0
0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,http://paypal.login.verify.com,1,0,1
0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,https://www.google.com,0,0,1
0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,http://secure-account-update.tk,1,1,0
0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,https://www.amazon.co.uk,0,0,1
0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,http://bank-login.xyz,1,1,0
0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,http://paypal.login.verify.com,1,0,1
1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,https://www.google.com,0,0,1
0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,http://secure-account-update.tk,1,1,0
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,https://www.amazon.co.uk,0,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,http://bank-login.xyz,1,1,0
0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,http://paypal.login.verify.com,1,0,1
0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,https://www.google.com,0,0,1
0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,http://secure-account-update.tk,1,1,0
1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,https://www.amazon.co.uk,0,0,1
0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,http://bank-login.xyz,1,1,0
0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,http://paypal.login.verify.com,1,0,1
0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,https://www.google.com,0,0,1
0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,http://secure-account-update.tk,1,1,0
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,https://www.amazon.co.uk,0,0,1
0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,http://bank-login.xyz,1,1,0
0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,http://paypal.login.verify.com,1,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,https://www.google.com,0,0,1
0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,http://secure-account-update.tk,1,1,0
1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,https://www.amazon.co.uk,0,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,http://bank-login.xyz,1,1,0
0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,http://paypal.login.verify.com,1,0,1
0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,https://www.google.com,0,0,1
0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,http://secure-account-update.tk,1,1,0
1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,https://www.amazon.co.uk,0,0,1
0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,http://bank-login.xyz,1,1,0
0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,http://paypal.login.verify.com,1,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,https://www.google.com,0,0,1
0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,http://secure-account-update.tk,1,1,0
0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,https://www.amazon.co.uk,0,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,http://bank-login.xyz,1,1,0
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,http://paypal.login.verify.com,1,0,1
0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,https://www.google.com,0,0,1
0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,http://secure-account-update.tk,1,1,0
0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,https://www.amazon.co.uk,0,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,http://bank-login.xyz,1,1,0
0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,http://paypal.login.verify.com,1,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,https://www.google.com,0,0,1
0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,http://secure-account-update.tk,1,1,0
1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,https://www.amazon.co.uk,0,0,1
1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,http://bank-login.xyz,1,1,0
0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,http://paypal.login.verify.com,1,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,https://www.google.com,0,0,1
0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,http://secure-account-update.tk,1,1,0
0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,https://www.amazon.co.uk,0,0,1
0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,http://bank-login.xyz,1,1,0
0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,http://paypal.login.verify.com,1,0,1
0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,https://www.google.com,0,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,http://secure-account-update.tk,1,1,0
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,https://www.amazon.co.uk,0,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,http://bank-login.xyz,1,1,0
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,http://paypal.login.verify.com,1,0,1
0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,https://www.google.com,0,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,http://secure-account-update.tk,1,1,0
0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,https://www.amazon.co.uk,0,0,1
0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,http://bank-login.xyz,1,1,0
0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,http://paypal.login.verify.com,1,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,https://www.google.com,0,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,http://secure-account-update.tk,1,1,0
0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,https://www.amazon.co.uk,0,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,http://bank-login.xyz,1,1,0
1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,http://paypal.login.verify.com,1,0,1
0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,https://www.google.com,0,0,1
0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,http://secure-account-update.tk,1,1,0
0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,https://www.amazon.co.uk,0,0,1
0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,http://bank-login.xyz,1,1,0
0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,http://paypal.login.verify.com,1,0,1
0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,https://www.google.com,0,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,http://secure-account-update.tk,1,1,0
0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,https://www.amazon.co.uk,0,0,1
0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,http://bank-login.xyz,1,1,0
1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,http://paypal.login.verify.com,1,0,1
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,https://www.google.com,0,0,1
1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,http://secure-account-update.tk,1,1,0
0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,https://www.amazon.co.uk,0,0,1
0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,http://bank-login.xyz,1,1,0
0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,http://paypal.login.verify.com,1,0,1
1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,https://www.google.com,0,0,1
1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,http://secure-account-update.tk,1,1,0
0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,https://www.amazon.co.uk,0,0,1
0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,http://bank-login.xyz,1,1,0
1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,http://paypal.login.verify.com,1,0,1
1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,https://www.google.com,0,0,1
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,http://secure-account-update.tk,1,1,0
0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,https://www.amazon.co.uk,0,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,http://bank-login.xyz,1,1,0
0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,http://paypal.login.verify.com,1,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,https://www.google.com,0,0,1
0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,http://secure-account-update.tk,1,1,0
0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,https://www.amazon.co.uk,0,0,1
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,http://bank-login.xyz,1,1,0
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,http://paypal.login.verify.com,1,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,https://www.google.com,0,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,http://secure-account-update.tk,1,1,0
0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,https://www.amazon.co.uk,0,0,1
0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,http://bank-login.xyz,1,1,0
0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,http://paypal.login.verify.com,1,0,1
0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,https://www.google.com,0,0,1
0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,http://secure-account-update.tk,1,1,0
0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,https://www.amazon.co.uk,0,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,http://bank-login.xyz,1,1,0
1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,http://paypal.login.verify.com,1,0,1
0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,https://www.google.com,0,0,1
1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,http://secure-account-update.tk,1,1,0
0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,https://www.amazon.co.uk,0,0,1
1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,http://bank-login.xyz,1,1,0
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,http://paypal.login.verify.com,1,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,https://www.google.com,0,0,1
1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,http://secure-account-update.tk,1,1,0
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,https://www.amazon.co.uk,0,0,1
0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,http://bank-login.xyz,1,1,0
0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,http://paypal.login.verify.com,1,0,1
0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,https://www.google.com,0,0,1
0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,http://secure-account-update.tk,1,1,0
0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,https://www.amazon.co.uk,0,0,1
1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,http://bank-login.xyz,1,1,0
0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,http://paypal.login.verify.com,1,0,1
0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,https://www.google.com,0,0,1
0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,http://secure-account-update.tk,1,1,0
0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,https://www.amazon.co.uk,0,0,1
0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,http://bank-login.xyz,1,1,0
0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,http://paypal.login.verify.com,1,0,1
1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,https://www.google.com,0,0,1
0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,http://secure-account-update.tk,1,1,0
0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,https://www.amazon.co.uk,0,0,1
0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,http://bank-login.xyz,1,1,0
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,http://paypal.login.verify.com,1,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,https://www.google.com,0,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,http://secure-account-update.tk,1,1,0
1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,https://www.amazon.co.uk,0,0,1
0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,http://bank-login.xyz,1,1,0
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,http://paypal.login.verify.com,1,0,1
1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,https://www.google.com,0,0,1
0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,http://secure-account-update.tk,1,1,0
1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,https://www.amazon.co.uk,0,0,1
0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,http://bank-login.xyz,1,1,0
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,http://paypal.login.verify.com,1,0,1
1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,https://www.google.com,0,0,1
0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,http://secure-account-update.tk,1,1,0
0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,https://www.amazon.co.uk,0,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,http://bank-login.xyz,1,1,0
0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,http://paypal.login.verify.com,1,0,1
0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,https://www.google.com,0,0,1
0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,http://secure-account-update.tk,1,1,0
0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,https://www.amazon.co.uk,0,0,1
1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,http://bank-login.xyz,1,1,0
0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,http://paypal.login.verify.com,1,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,https://www.google.com,0,0,1
0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,http://secure-account-update.tk,1,1,0
0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,https://www.amazon.co.uk,0,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,http://bank-login.xyz,1,1,0
0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,http://paypal.login.verify.com,1,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,https://www.google.com,0,0,1
0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,http://secure-account-update.tk,1,1,0
0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,https://www.amazon.co.uk,0,0,1
0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,http://bank-login.xyz,1,1,0
0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,http://paypal.login.verify.com,1,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,https://www.google.com,0,0,1
0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,http://secure-account-update.tk,1,1,0
0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,https://www.amazon.co.uk,0,0,1
1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,http://bank-login.xyz,1,1,0
0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,http://paypal.login.verify.com,1,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,https://www.google.com,0,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,http://secure-account-update.tk,1,1,0
0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,https://www.amazon.co.uk,0,0,1
0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,http://bank-login.xyz,1,1,0
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,http://paypal.login.verify.com,1,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,https://www.google.com,0,0,1
0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,http://secure-account-update.tk,1,1,0
0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,https://www.amazon.co.uk,0,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,http://bank-login.xyz,1,1,0
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,http://paypal.login.verify.com,1,0,1
0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,https://www.google.com,0,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,http://secure-account-update.tk,1,1,0
0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,https://www.amazon.co.uk,0,0,1
0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,http://bank-login.xyz,1,1,0
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,http://paypal.login.verify.com,1,0,1
0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,https://www.google.com,0,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,http://secure-account-update.tk,1,1,0
0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,https://www.amazon.co.uk,0,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,http://bank-login.xyz,1,1,0
0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,http://paypal.login.verify.com,1,0,1
1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,https://www.google.com,0,0,1
0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,http://secure-account-update.tk,1,1,0
0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,https://www.amazon.co.uk,0,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,http://bank-login.xyz,1,1,0
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,http://paypal.login.verify.com,1,0,1
1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,https://www.google.com,0,0,1
0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,http://secure-account-update.tk,1,1,0
1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,https://www.amazon.co.uk,0,0,1
0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,http://bank-login.xyz,1,1,0
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,http://paypal.login.verify.com,1,0,1
0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,https://www.google.com,0,0,1
0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,http://secure-account-update.tk,1,1,0
1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,https://www.amazon.co.uk,0,0,1
0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,http://bank-login.xyz,1,1,0
0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,http://paypal.login.verify.com,1,0,1
0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,https://www.google.com,0,0,1
1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,http://secure-account-update.tk,1,1,0
